id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD047072,C0975,P006,25/03/2023,0,2835.26,LIVRE,tanger,PayPal,,2023-03-29
CMD039680,C0724,P012,Jul 22 2023,0,8130.1,retourné,Marrakech,Cash,L033,
CMD035521,C0590,P013,2023-07-22,1,0.0,annulé,TNG,Cash,,2023-07-25
CMD041983,C0293,P014,2024-09-07,-2,8838.55,KO,Fès,Virement,,
CMD048033,C0062,P040,2023-03-06,0,0.0,livré,Casablanca,Carte,,2023-03-09
CMD044447,C0983,P005,Dec 15 2024,0,0.0,en_cours,Agadir,PayPal,,2024-12-19
CMD014950,C0602,P011,Nov 17 2023,-1,0.0,en_cours,TANGER,PayPal,,2023-11-21
CMD027499,C0973,P002,06/06/2023,-2,11877.66,OK,Rabat,Virement,,2023-06-12
CMD012053,C0223,P007,26/06/2023,-2,0.0,annulé,Agadir,Carte,,2023-07-03
CMD012449,C0499,P039,2024-07-16,-2,11370.6,retourné,TANGER,Carte,L023,
CMD039834,C0297,P010,Nov 28 2023,-1,0.0,retourné,Marrakech,Carte,,2023-12-04
CMD028115,C0627,P008,Nov 15 2023,0,0.0,DONE,Agadir,Virement,,
CMD016130,C0215,P021,2024-04-02,0,0.0,KO,Rabat,Virement,,2024-04-04
CMD015003,C0726,P038,2023-05-11,5,0.0,livré,Agadir,Virement,L033,2023-05-13
CMD034684,C0503,P030,2024-09-30,-1,0.0,annulé,tanger,Virement,,2024-10-07
CMD014637,C0649,P001,2023-03-02,0,5816.51,KO,TANGER,Virement,,2023-03-07
CMD039164,C0620,P008,Jul 24 2023,3,8839.16,,TANGER,Virement,,2023-07-30
CMD013386,C0148,P019,2023-01-12,0,0.0,LIVRE,Tnja,Virement,,2023-01-14
CMD036390,C0161,P039,Apr 02 2024,4,0.0,KO,Rabat,Cash,,2024-04-04
CMD001112,C0127,P004,23/08/2024,-1,0.0,OK,Casablanca,Carte,,2024-08-27
CMD002264,C0660,P019,2023-07-02,0,520.61,DONE,Agadir,PayPal,L005,2023-07-03
CMD006021,C0773,P024,19/06/2024,3,4981.07,retourné,TANGER,PayPal,L035,2024-06-25
CMD035921,C0843,P006,Feb 10 2024,2,0.0,annulé,TNG,Cash,,2024-02-11
CMD031372,C0044,P003,Feb 23 2023,2,11455.33,,TANGER,Virement,,2023-03-01
CMD018982,C0505,P002,10/02/2024,4,529.55,annulé,Fès,Cash,,
CMD024125,C0522,P011,19/12/2024,4,0.0,KO,Agadir,Virement,,2024-12-21
CMD012831,C0335,P017,2024-09-14,0,3460.31,retourné,Casablanca,PayPal,,2024-09-18
CMD013117,C0778,P037,Apr 20 2023,0,0.0,en_cours,TANGER,PayPal,,2023-04-25
CMD001561,C0318,P001,16/09/2023,-3,0.0,en_cours,Fès,PayPal,,2023-09-20
CMD018701,C0815,P043,May 06 2024,0,1331.78,livré,Agadir,Carte,,2024-05-09
CMD010453,C0100,P004,2024-03-31,0,0.0,en_cours,Agadir,Carte,,2024-04-03
CMD009296,C0270,P030,05/02/2023,0,8943.91,retourné,Tnja,Cash,L001,
CMD045543,C0571,P018,2023-08-29,0,6780.61,DONE,Agadir,Cash,,2023-08-30
CMD030521,C0423,P012,2023-02-08,1,0.0,KO,Rabat,PayPal,,2023-02-14
CMD045199,C0459,P001,06/10/2023,-1,0.0,annulé,TANGER,Carte,,
CMD035691,C0168,P024,2024-01-12,0,0.0,en_cours,Marrakech,PayPal,,2024-01-16
CMD044084,C0770,P032,2023-12-22,-2,11538.57,KO,TNG,Cash,,2023-12-26
CMD002803,C0352,P033,Jul 06 2024,-1,6505.52,DONE,TNG,Cash,,
CMD035652,C0043,P034,05/03/2024,1,3093.87,annulé,Fès,Virement,L032,2024-03-12
CMD034284,C0673,P026,Jan 18 2024,-1,9010.42,annulé,Rabat,PayPal,,2024-01-25
CMD033064,C0820,P007,Jul 12 2023,4,0.0,annulé,Tanger,PayPal,,2023-07-18
CMD001063,C0032,P019,09/04/2023,1,9940.5,LIVRE,Tanger,Virement,L029,2023-04-12
CMD045733,C0612,P020,2024-11-08,-2,0.0,retourné,Tanger,Carte,,2024-11-12
CMD016763,C0718,P031,2023-11-24,4,0.0,retourné,Tanger,Carte,L025,2023-12-01
CMD035635,C0095,P006,2023-03-30,0,7594.02,retourné,Tnja,PayPal,,2023-04-03
CMD036217,C0796,P046,2023-02-05,0,4956.75,DONE,Tnja,Carte,,
CMD045688,C0579,P025,2023-07-05,0,632.14,,Tnja,PayPal,,2023-07-07
CMD021720,C0437,P008,2023-02-10,2,5811.65,livré,Agadir,PayPal,,2023-02-12
CMD011972,C0229,P022,21/01/2024,5,8580.24,LIVRE,Tnja,Cash,,2024-01-26
CMD032516,C0376,P045,30/07/2024,0,0.0,,Marrakech,Carte,,
CMD004387,C0067,P006,Mar 22 2024,-1,5721.77,DONE,Rabat,Carte,,
CMD029236,C0676,P035,Jul 11 2023,-1,5760.66,OK,TANGER,Carte,L036,2023-07-13
CMD000734,C0381,P004,04/11/2023,5,0.0,,Rabat,Carte,,2023-11-06
CMD043519,C0487,P031,06/05/2024,4,2110.39,DONE,TANGER,Cash,,2024-05-07
CMD037104,C0169,P016,May 04 2024,-1,0.0,OK,tanger,Carte,,
CMD012623,C0688,P047,2023-11-25,-2,7296.92,DONE,Tanger,PayPal,,2023-11-29
CMD015817,C0614,P034,Oct 23 2024,3,5221.26,OK,TNG,Carte,L036,2024-10-30
CMD024217,C0285,P026,May 30 2023,0,0.0,KO,Tanger,Virement,,2023-06-04
CMD045564,C0574,P044,2024-05-14,0,9440.5,retourné,Agadir,Virement,,2024-05-17
CMD041378,C0065,P017,Jun 29 2024,-2,7153.48,en_cours,Agadir,Virement,,2024-07-02
CMD044309,C0422,P018,2023-07-16,-1,8052.73,DONE,Fès,Virement,,2023-07-22
CMD013400,C0818,P030,Jul 09 2024,5,0.0,annulé,Casablanca,Cash,,2024-07-12
CMD024576,C0252,P026,Jul 07 2023,-1,0.0,,Marrakech,Virement,,2023-07-10
CMD025761,C0004,P005,2023-05-08,-2,0.0,,Fès,PayPal,,
CMD039012,C0111,P031,Mar 13 2024,-2,1477.37,LIVRE,Marrakech,Virement,,2024-03-14
CMD035946,C0549,P018,2023-03-13,0,8256.36,livré,tanger,Carte,L001,2023-03-18
CMD015774,C0237,P015,2023-10-11,0,0.0,annulé,Rabat,Cash,,2023-10-18
CMD013314,C0555,P040,14/08/2023,1,0.0,retourné,Rabat,Carte,,2023-08-16
CMD010856,C0914,P012,2023-09-05,2,0.0,OK,Agadir,PayPal,,2023-09-12
CMD029002,C0154,P048,2023-03-25,-1,0.0,annulé,Marrakech,PayPal,,2023-03-28
CMD033264,C0631,P025,26/11/2023,4,4506.88,OK,Marrakech,Cash,,2023-11-29
CMD046854,C0298,P015,2024-02-19,-1,11529.83,LIVRE,TANGER,PayPal,,
CMD024968,C0021,P032,2024-08-08,-1,10914.8,OK,Casablanca,Virement,,2024-08-11
CMD014362,C0875,P038,05/05/2024,0,9731.2,OK,TNG,Virement,,2024-05-11
CMD045569,C0567,P004,12/06/2023,0,0.0,DONE,Agadir,Virement,,2023-06-19
CMD020421,C0171,P034,10/07/2023,1,7470.29,KO,Rabat,PayPal,,2023-07-17
CMD004416,C0792,P007,Jul 20 2023,0,0.0,,tanger,Virement,,2023-07-22
CMD011259,C0785,P018,09/09/2023,0,6078.89,OK,Casablanca,Cash,L011,2023-09-16
CMD024065,C0588,P018,16/05/2023,-3,2142.98,annulé,Agadir,Cash,,2023-05-17
CMD018823,C0472,P034,22/01/2024,-1,0.0,,Tanger,PayPal,,2024-01-27
CMD016478,C0537,P027,Aug 14 2024,-1,1558.57,annulé,Rabat,Carte,,2024-08-15
CMD024638,C0307,P024,2024-09-10,-2,2424.5,annulé,Rabat,PayPal,,2024-09-14
CMD042538,C0813,P020,Aug 27 2024,4,245.72,retourné,TNG,Virement,,2024-08-31
CMD008547,C0426,P004,16/01/2024,0,0.0,en_cours,Marrakech,Carte,,2024-01-22
CMD019265,C0364,P033,19/03/2024,5,0.0,LIVRE,Agadir,Virement,,2024-03-24
CMD009565,C0763,P046,19/06/2023,5,344.97,,tanger,Virement,,2023-06-26
CMD040749,C0335,P019,2024-09-19,0,0.0,retourné,Casablanca,PayPal,,
CMD033158,C0069,P010,Jul 15 2024,0,0.0,DONE,Agadir,Cash,,
CMD014434,C0043,P003,2024-01-29,3,2374.2,OK,Rabat,Cash,,2024-01-31
CMD002456,C0272,P047,01/01/2023,4,5646.26,retourné,TNG,Carte,,2023-01-04
CMD030732,C0979,P017,Sep 23 2024,0,0.0,en_cours,Casablanca,Cash,,2024-09-28
CMD038919,C0797,P016,Jun 16 2024,-3,0.0,,Tnja,Virement,,2024-06-17
CMD006980,C0844,P010,2024-08-28,5,10574.92,retourné,Tnja,Cash,,2024-08-31
CMD027479,C0581,P022,Feb 27 2024,3,0.0,LIVRE,Rabat,Virement,,2024-03-02
CMD002006,C0342,P024,2023-06-07,1,0.0,OK,Marrakech,Cash,,2023-06-10
CMD022028,C0164,P039,Sep 07 2023,-1,10245.72,LIVRE,TNG,Carte,L048,2023-09-11
CMD003366,C0003,P031,19/05/2024,2,0.0,en_cours,TNG,Carte,,2024-05-22
CMD005397,C0041,P040,13/04/2023,1,0.0,LIVRE,Agadir,Virement,,2023-04-18
CMD009085,C0067,P030,Mar 15 2023,5,7739.4,retourné,Tnja,Cash,,
CMD045542,C0485,P029,Dec 13 2023,-1,0.0,OK,TNG,Cash,,2023-12-15
CMD002412,C0082,P004,17/04/2024,5,0.0,DONE,TNG,Cash,L047,2024-04-20
CMD015680,C0736,P031,2024-12-05,4,0.0,annulé,Agadir,PayPal,L042,2024-12-09
CMD003206,C0033,P017,2023-07-16,-3,0.0,en_cours,tanger,PayPal,,2023-07-22
CMD037131,C0889,P045,Mar 08 2024,2,0.0,LIVRE,Casablanca,PayPal,,
CMD039579,C0508,P018,24/05/2023,2,5043.55,en_cours,Fès,Virement,,2023-05-25
CMD013833,C0152,P022,May 09 2024,0,4718.75,OK,TANGER,Carte,,2024-05-12
CMD018645,C0341,P002,2024-07-05,0,11582.77,retourné,Tanger,PayPal,,2024-07-08
CMD017348,C0308,P042,28/08/2024,0,0.0,OK,Marrakech,Virement,,2024-08-30
CMD000148,C0441,P004,05/04/2024,0,0.0,livré,Rabat,Virement,,2024-04-09
CMD043339,C0566,P019,17/08/2024,-3,0.0,DONE,Fès,Cash,,2024-08-20
CMD001356,C0102,P009,24/10/2024,0,0.0,OK,Marrakech,Cash,,2024-10-27
CMD035542,C0709,P036,2023-04-10,1,10484.99,annulé,Tnja,Carte,,2023-04-13
CMD022121,C0125,P033,03/07/2023,0,0.0,LIVRE,Marrakech,Virement,,2023-07-10
CMD047535,C0019,P040,Jul 13 2023,1,1792.46,,Tnja,Cash,,2023-07-14
CMD006788,C0827,P033,2023-12-15,4,0.0,LIVRE,Rabat,Cash,,2023-12-22
CMD042109,C0378,P013,2024-04-13,-3,0.0,livré,Casablanca,Virement,,2024-04-20
CMD005586,C0138,P007,2023-01-08,0,9205.2,retourné,Marrakech,PayPal,,2023-01-11
CMD041818,C0325,P016,May 03 2023,-1,3556.74,livré,Tanger,Virement,,2023-05-10
CMD022279,C0871,P027,24/01/2024,-1,0.0,KO,Tnja,PayPal,L002,2024-01-27
CMD009007,C0954,P034,Jul 09 2023,5,4382.26,KO,tanger,Virement,L021,2023-07-11
CMD003217,C0284,P020,19/08/2024,5,0.0,,TANGER,Virement,,2024-08-20
CMD043116,C0342,P018,2023-11-16,1,1177.06,LIVRE,tanger,PayPal,,2023-11-20
CMD010408,C0606,P036,08/07/2024,-3,2062.14,livré,Tnja,PayPal,,2024-07-10
CMD026733,C0006,P044,Nov 29 2024,0,9546.2,retourné,TANGER,Cash,,2024-12-05
CMD019183,C0353,P009,02/02/2024,-1,0.0,KO,Fès,Cash,,2024-02-08
CMD032616,C0002,P008,2024-03-06,4,8974.09,DONE,Agadir,Carte,,2024-03-07
CMD047924,C0074,P044,25/08/2023,4,3354.76,livré,Tanger,Cash,L046,2023-08-26
CMD013523,C0458,P010,28/02/2024,0,0.0,en_cours,Casablanca,PayPal,,2024-03-02
CMD041619,C0150,P014,Mar 30 2024,4,10445.92,retourné,TANGER,PayPal,,
CMD010395,C0063,P004,2023-01-04,-1,2485.89,KO,Marrakech,Cash,,2023-01-11
CMD004280,C0601,P030,2023-01-15,0,2730.57,KO,Fès,PayPal,,2023-01-17
CMD015364,C0661,P032,24/03/2024,0,6140.89,LIVRE,Tanger,Virement,,2024-03-30
CMD020331,C0765,P026,2023-04-12,0,11487.99,annulé,Fès,Virement,,2023-04-18
CMD034729,C0944,P012,Jul 23 2024,4,1831.7,en_cours,Agadir,PayPal,,
CMD048013,C0314,P047,18/07/2023,0,9664.89,OK,tanger,Virement,,2023-07-20
CMD022030,C0366,P031,2023-09-08,-1,0.0,,Tanger,Carte,L045,2023-09-10
CMD013433,C0479,P027,2023-08-25,5,0.0,DONE,Tanger,Cash,,2023-08-26
CMD038503,C0419,P008,2023-02-07,0,10683.13,LIVRE,Tanger,Virement,,2023-02-14
CMD041230,C0961,P049,Sep 14 2023,-3,8283.51,livré,Fès,PayPal,,2023-09-17
CMD038200,C0235,P037,13/04/2023,-3,0.0,retourné,Fès,Cash,,
CMD043733,C0282,P013,Oct 04 2024,2,8862.83,annulé,Tanger,Cash,,2024-10-05
CMD040544,C0138,P003,2024-11-08,0,0.0,OK,TANGER,Cash,L045,2024-11-10
CMD011232,C0384,P003,2024-04-30,0,0.0,LIVRE,Tanger,Carte,,2024-05-02
CMD015025,C0717,P011,01/03/2024,0,0.0,retourné,Rabat,Cash,,2024-03-03
CMD040040,C0857,P029,2024-04-04,-2,7295.06,annulé,TNG,PayPal,,2024-04-08
CMD045516,C0130,P004,Apr 04 2023,0,6425.84,,tanger,PayPal,,2023-04-10
CMD011783,C0552,P015,19/05/2023,2,6125.57,annulé,Fès,Carte,,2023-05-22
CMD008925,C0848,P012,2023-09-25,-2,10210.43,DONE,Fès,Cash,,
CMD004682,C0433,P047,Jun 01 2023,0,0.0,DONE,Marrakech,Virement,L022,
CMD047389,C0032,P006,12/01/2023,0,9705.27,LIVRE,Tanger,Cash,,
CMD003752,C0807,P041,Jul 05 2024,0,0.0,en_cours,Casablanca,PayPal,L044,2024-07-10
CMD017093,C0164,P006,2024-10-23,0,0.0,KO,Tnja,PayPal,,
CMD040741,C0808,P003,2023-06-29,-2,0.0,retourné,Fès,Carte,,
CMD024766,C0354,P041,2024-11-08,-3,0.0,,TANGER,Cash,,2024-11-10
CMD033534,C0234,P021,27/02/2024,3,4426.22,OK,Tnja,Carte,,
CMD013627,C0247,P027,26/04/2024,0,0.0,livré,Rabat,Cash,L009,
CMD016569,C0855,P034,18/02/2023,0,0.0,KO,Rabat,Cash,,2023-02-20
CMD047067,C0783,P013,12/06/2024,5,4826.52,DONE,Rabat,Carte,,2024-06-18
CMD034192,C0586,P042,Oct 30 2023,-2,1945.18,OK,TNG,Cash,,2023-11-04
CMD020289,C0984,P050,17/03/2024,-3,0.0,KO,tanger,PayPal,,2024-03-20
CMD026430,C0808,P015,25/10/2023,0,0.0,annulé,TNG,Carte,L043,2023-10-28
CMD033619,C0590,P034,2024-02-26,5,0.0,annulé,Tnja,Cash,,2024-02-28
CMD044151,C0705,P022,Apr 21 2024,0,0.0,annulé,Tanger,Cash,,2024-04-28
CMD016890,C0602,P021,30/12/2023,0,2701.45,LIVRE,Fès,Carte,,2024-01-04
CMD035677,C0050,P039,Apr 22 2024,0,1142.45,retourné,tanger,Cash,,2024-04-24
CMD047407,C0079,P006,2023-02-10,-1,0.0,OK,Tanger,Carte,,2023-02-17
CMD000550,C0011,P012,Jul 19 2024,2,0.0,OK,Fès,Carte,,2024-07-24
CMD021880,C0484,P041,14/01/2023,0,3439.61,OK,Rabat,Carte,,2023-01-17
CMD003798,C0079,P020,2024-09-16,5,0.0,LIVRE,TNG,Virement,,2024-09-20
CMD009129,C0775,P027,18/12/2023,0,1934.25,,Agadir,Cash,,2023-12-21
CMD006045,C0262,P003,2023-12-12,0,6456.46,en_cours,tanger,Carte,,2023-12-16
CMD003039,C0532,P045,2024-02-09,0,1589.0,livré,Rabat,Cash,,2024-02-12
CMD005793,C0838,P049,2024-02-04,1,8234.65,en_cours,Agadir,Cash,,2024-02-07
CMD028167,C0522,P036,2023-12-15,0,0.0,OK,Tanger,Cash,,2023-12-22
CMD007591,C0248,P020,2023-09-28,0,11822.51,en_cours,Tanger,Virement,,2023-10-03
CMD003023,C0218,P015,25/06/2024,0,1533.44,en_cours,Rabat,PayPal,,
CMD036993,C0595,P046,Feb 18 2023,-2,6910.35,retourné,Casablanca,Virement,,2023-02-25
CMD040880,C0966,P041,Sep 04 2024,0,0.0,,Agadir,PayPal,,2024-09-09
CMD041732,C0975,P037,Jan 10 2024,-3,0.0,livré,Rabat,Virement,,2024-01-17
CMD007102,C0190,P050,19/07/2023,2,0.0,OK,TANGER,Carte,,2023-07-24
CMD041959,C0121,P030,29/04/2024,0,5331.77,KO,Rabat,Cash,,2024-05-05
CMD042611,C0250,P034,Nov 09 2024,0,0.0,livré,Casablanca,Virement,,2024-11-11
CMD028453,C0350,P002,Dec 12 2024,-3,0.0,,Agadir,Cash,,2024-12-19
CMD024793,C0353,P027,2024-07-17,1,0.0,LIVRE,Agadir,Cash,,2024-07-20
CMD016511,C0864,P013,2024-08-08,0,0.0,,tanger,Virement,L041,2024-08-15
CMD000065,C0007,P043,2023-06-18,0,0.0,LIVRE,TANGER,Carte,,2023-06-22
CMD005323,C0685,P013,30/05/2024,5,622.6,OK,tanger,Carte,,2024-06-02
CMD048348,C0330,P004,Oct 06 2024,4,10361.64,retourné,tanger,PayPal,,
CMD017703,C0018,P032,13/01/2024,0,3413.94,livré,Tnja,PayPal,,2024-01-20
CMD039080,C0141,P023,Feb 26 2024,1,0.0,retourné,TNG,PayPal,,2024-03-02
CMD026037,C0960,P034,2023-03-10,5,11645.05,annulé,Tanger,PayPal,L015,2023-03-13
CMD013279,C0354,P026,Jan 02 2024,0,0.0,livré,TNG,Cash,,2024-01-07
CMD007381,C0225,P049,17/06/2023,0,0.0,DONE,Rabat,PayPal,,2023-06-20
CMD014304,C0459,P005,21/01/2024,-2,3211.95,DONE,TANGER,Virement,,2024-01-24
CMD028257,C0283,P019,06/06/2024,-3,0.0,LIVRE,tanger,PayPal,,2024-06-08
CMD043731,C0526,P011,Apr 19 2024,2,10015.8,retourné,Marrakech,Cash,,2024-04-24
CMD035791,C0349,P048,05/03/2024,0,7297.6,OK,Agadir,Cash,,2024-03-12
CMD044665,C0327,P027,11/06/2024,1,0.0,livré,Fès,PayPal,,2024-06-17
CMD029726,C0490,P045,2024-03-14,-2,0.0,,tanger,Cash,,2024-03-18
CMD043183,C0861,P011,07/07/2024,0,4224.18,LIVRE,tanger,PayPal,,2024-07-08
CMD006875,C0704,P017,Dec 10 2023,4,8803.25,LIVRE,Marrakech,Cash,,2023-12-14
CMD038708,C0548,P050,31/08/2024,-3,0.0,,Fès,Carte,,2024-09-01
CMD045338,C0748,P015,05/12/2023,0,0.0,,Agadir,Virement,,2023-12-10
CMD033568,C0567,P041,Dec 12 2023,1,0.0,,Agadir,PayPal,L049,2023-12-16
CMD015420,C0917,P035,2023-04-04,-2,5757.34,livré,TNG,PayPal,,2023-04-09
CMD032434,C0626,P035,Mar 07 2023,0,0.0,,Marrakech,PayPal,,2023-03-14
CMD037802,C0201,P032,2023-05-13,0,3853.13,OK,Fès,Cash,,2023-05-16
CMD001960,C0680,P024,Feb 23 2023,0,0.0,livré,Tnja,Carte,L044,2023-02-28
CMD024546,C0275,P017,Jun 30 2023,-1,0.0,annulé,Casablanca,Cash,,2023-07-03
CMD041547,C0975,P009,Jul 10 2023,0,0.0,annulé,TANGER,Cash,,2023-07-13
CMD005218,C0701,P044,19/02/2024,0,0.0,DONE,Tnja,Virement,,2024-02-21
CMD045522,C0228,P022,Feb 18 2024,0,4472.12,,TANGER,Carte,,2024-02-21
CMD034009,C0270,P025,Jan 27 2023,5,0.0,KO,Marrakech,Virement,L015,2023-02-02
CMD037812,C0077,P008,30/09/2024,-1,2019.54,,Fès,Virement,,2024-10-01
CMD025856,C0315,P006,2023-03-30,-2,0.0,annulé,TANGER,Carte,,2023-04-04
CMD047700,C0867,P034,2023-08-08,-3,0.0,livré,Marrakech,Carte,,2023-08-10
CMD018579,C0974,P050,Dec 14 2024,-3,0.0,,tanger,Carte,,2024-12-19
CMD031328,C0007,P018,Mar 03 2023,3,0.0,OK,TNG,Cash,,2023-03-10
CMD021264,C0885,P050,2024-03-14,-1,0.0,,Tanger,PayPal,,2024-03-16
CMD033438,C0346,P048,May 19 2024,0,0.0,en_cours,Casablanca,Virement,,2024-05-21
CMD040265,C0933,P008,29/05/2024,-1,11825.36,DONE,Tnja,Carte,L003,2024-06-01
CMD038426,C0663,P015,Jan 17 2024,1,7729.67,en_cours,TANGER,Virement,,
CMD034196,C0209,P041,2023-12-15,0,2226.68,KO,Tanger,Virement,,2023-12-20
CMD040630,C0734,P032,2024-01-28,0,11886.03,OK,Agadir,PayPal,,2024-01-31
CMD000418,C0133,P024,2024-10-20,0,0.0,KO,TNG,Cash,,2024-10-27
CMD006938,C0755,P009,Jun 27 2023,2,2442.16,livré,Fès,Virement,L040,
CMD016040,C0426,P017,09/01/2023,4,0.0,en_cours,Fès,Carte,,2023-01-13
CMD043592,C0467,P012,Jun 15 2024,-2,0.0,en_cours,tanger,Virement,,2024-06-22
CMD009336,C0634,P006,07/08/2024,0,5470.2,LIVRE,Casablanca,PayPal,,2024-08-13
CMD011505,C0065,P030,26/03/2024,-3,9457.18,DONE,Marrakech,Carte,,2024-03-31
CMD026997,C0903,P011,Aug 03 2024,-1,9602.87,KO,TANGER,Cash,,2024-08-05
CMD046038,C0988,P016,Nov 29 2023,5,0.0,KO,Casablanca,PayPal,,2023-12-03
CMD025762,C0297,P016,19/05/2024,-1,0.0,retourné,TNG,Carte,,2024-05-26
CMD012242,C0585,P012,2024-08-19,4,712.48,retourné,Tanger,PayPal,L047,2024-08-25
CMD036590,C0969,P034,01/12/2023,2,385.54,DONE,Agadir,Virement,,2023-12-08
CMD011356,C0039,P003,Feb 25 2023,-1,0.0,,TANGER,PayPal,,2023-03-03
CMD023421,C0190,P016,2024-12-22,5,9594.37,annulé,Fès,Carte,,2024-12-26
CMD037608,C0329,P008,22/10/2024,-3,10030.45,annulé,Agadir,Carte,,2024-10-27
CMD022823,C0680,P002,Jun 21 2023,1,5761.73,livré,Agadir,Cash,,2023-06-25
CMD032760,C0096,P039,26/03/2023,-3,628.58,DONE,Agadir,Carte,,2023-04-01
CMD030577,C0771,P043,2024-12-18,2,7289.76,LIVRE,Rabat,Carte,,2024-12-20
CMD047296,C0033,P029,12/02/2023,-1,0.0,annulé,Agadir,Cash,,2023-02-13
CMD028276,C0390,P022,Oct 28 2023,2,0.0,KO,TANGER,Carte,,2023-10-30
CMD001489,C0809,P036,13/04/2023,0,0.0,livré,Tnja,Virement,,2023-04-17
CMD012692,C0718,P024,12/05/2023,-1,10083.77,livré,Agadir,Cash,,2023-05-15
CMD032543,C0844,P002,May 12 2023,-3,0.0,annulé,Agadir,PayPal,,2023-05-15
CMD013895,C0867,P002,2024-02-01,0,9353.33,DONE,TNG,PayPal,,2024-02-06
CMD036539,C0507,P018,2023-06-15,0,0.0,LIVRE,TANGER,PayPal,,2023-06-19
CMD018442,C0544,P042,22/08/2023,-2,3169.69,livré,TNG,Cash,,2023-08-23
CMD001105,C0631,P024,13/09/2023,0,0.0,en_cours,tanger,PayPal,,
CMD024378,C0292,P028,Mar 29 2024,-3,5780.88,DONE,Casablanca,Virement,,
CMD007767,C0817,P033,Feb 15 2023,1,0.0,,Tanger,Cash,,2023-02-22
CMD027775,C0529,P003,2023-04-03,0,0.0,retourné,TNG,Carte,,
CMD030374,C0087,P013,2023-04-21,-3,5462.91,livré,Tanger,PayPal,,2023-04-22
CMD018059,C0504,P020,2023-10-22,2,1414.76,livré,Fès,Carte,,2023-10-27
CMD029283,C0437,P046,Jun 24 2024,-1,5979.28,LIVRE,Casablanca,Carte,,2024-07-01
CMD010262,C0843,P029,Jul 25 2023,-2,5269.87,LIVRE,Rabat,Virement,L038,2023-08-01
CMD001244,C0033,P004,May 22 2023,-2,0.0,en_cours,Marrakech,Carte,L049,2023-05-23
CMD043683,C0479,P008,Apr 02 2024,3,0.0,annulé,Marrakech,Carte,,2024-04-09
CMD037629,C0004,P021,Dec 25 2024,0,836.06,livré,Tnja,Virement,,2025-01-01
CMD032566,C0952,P026,2024-08-26,-1,7684.64,annulé,Agadir,PayPal,,2024-09-02
CMD036474,C0768,P019,2024-02-29,-2,11467.65,annulé,Agadir,PayPal,L019,2024-03-05
CMD011417,C0781,P021,30/09/2023,4,0.0,LIVRE,TANGER,PayPal,L001,2023-10-03
CMD001725,C0220,P030,2023-06-19,-1,9846.77,LIVRE,TNG,Carte,L027,2023-06-25
CMD041342,C0823,P043,Nov 12 2024,0,11327.38,annulé,Tanger,Virement,,2024-11-17
CMD038320,C0460,P010,Jun 09 2024,-3,0.0,,Fès,Carte,,2024-06-12
CMD010533,C0777,P008,Nov 08 2023,0,6182.09,retourné,TNG,Virement,L029,2023-11-09
CMD003069,C0429,P031,2023-01-27,0,1169.68,annulé,Fès,PayPal,L037,2023-01-31
CMD010344,C0524,P032,Apr 04 2023,5,0.0,,tanger,Cash,,2023-04-09
CMD017507,C0045,P038,2024-11-17,0,1459.07,OK,Tanger,Carte,,
CMD011602,C0500,P019,Jul 19 2024,5,0.0,en_cours,TANGER,Carte,,2024-07-26
CMD011910,C0300,P041,Nov 05 2024,-1,0.0,OK,Rabat,PayPal,,2024-11-10
CMD029692,C0524,P020,15/03/2024,-3,0.0,LIVRE,Tnja,PayPal,,2024-03-18
CMD018037,C0556,P035,16/08/2024,0,11613.55,KO,Rabat,PayPal,,2024-08-21
CMD016944,C0405,P031,2023-02-12,-1,7243.21,OK,TNG,Carte,,
CMD007403,C0601,P049,04/11/2023,0,9078.12,annulé,TANGER,PayPal,,2023-11-10
CMD012228,C1005,P016,22/02/2024,-2,6697.71,OK,Casablanca,Virement,,2024-02-24
CMD032480,C0149,P017,2024-01-04,1,5175.57,annulé,Tnja,Virement,L018,2024-01-08
CMD031736,C0919,P048,16/02/2024,1,8417.33,,Marrakech,Carte,,2024-02-18
CMD029023,C0278,P027,2023-04-10,5,10084.83,OK,tanger,PayPal,,2023-04-16
CMD045802,C0999,P038,Jul 05 2024,0,0.0,,TANGER,PayPal,,2024-07-12
CMD038559,C0268,P021,2023-04-03,1,7383.68,livré,Casablanca,PayPal,,2023-04-07
CMD007432,C0073,P031,12/12/2024,0,8751.96,,Casablanca,PayPal,,2024-12-16
CMD006555,C0528,P038,Dec 27 2024,-2,0.0,retourné,TNG,Carte,L004,2025-01-02
CMD019577,C0544,P038,2024-08-09,3,0.0,OK,TNG,Virement,,2024-08-13
CMD003277,C0335,P028,2024-03-17,3,0.0,en_cours,Rabat,PayPal,,2024-03-20
CMD029532,C0802,P020,04/07/2024,3,9386.05,OK,Agadir,Cash,,2024-07-07
CMD041520,C0189,P050,2024-02-19,0,3505.83,OK,TNG,Virement,,2024-02-20
CMD010504,C0877,P012,Jan 10 2023,1,0.0,OK,Rabat,PayPal,,2023-01-14
CMD004413,C0400,P002,2023-05-18,1,3407.12,LIVRE,Agadir,Virement,,2023-05-23
CMD003931,C0007,P049,Jun 13 2024,5,0.0,retourné,Rabat,PayPal,,2024-06-14
CMD023486,C0455,P001,Jun 27 2023,3,0.0,KO,Agadir,Cash,,2023-06-29
